Posted Date,Type,Description,Amount,Account,Notes,Balance,Raw Description
2026-04-24T06:00:00+00,withdrawal,"NNT REPLACEMENTS, L980 MCLEANSVI NC XXXXXXXXXXXX4591 POS PURCHASE POS PURCHASE TERMINAL 09735599",-131.04,0625,,50965.01,"NNT REPLACEMENTS, L980 MCLEANSVI NC XXXXXXXXXXXX4591 POS PURCHASE POS PURCHASE TERMINAL 09735599"
2026-04-24T06:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172453235*1870200 138*870200138\\ PREAUTHORIZED CREDIT,215.87,0625,,51180.88,Regence BCBSU HCCLAIMPMT 0172453235*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2026-04-24T06:00:00+00,deposit,PSHB Utah HCCLAIMPMT 0400027807*1870200 138*870200138\\ PREAUTHORIZED CREDIT,129.31,0625,,51310.19,PSHB Utah HCCLAIMPMT 0400027807*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2026-04-27T06:00:00+00,withdrawal,"ETSY, INC. ETSY.CO M*JO BROOKLYN NY XXXXXXXXXXXX4591 POS PURCHASE POS PURCHASE TERMINAL 00000000",-69.80,0625,,51240.39,"ETSY, INC. ETSY.CO M*JO BROOKLYN NY XXXXXXXXXXXX4591 POS PURCHASE POS PURCHASE TERMINAL 00000000"
2026-04-27T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25330B1000145066-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",250.54,0625,,51490.93,"SH-SELECTHEALTH, HCCLAIMPMT 25330B1000145066-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-04-27T06:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W342905121*1411289 245*000087726\\ PREAUTHORIZED CREDIT,112.02,0625,,51602.95,UNITEDHEALTHCARE HCCLAIMPMT W342905121*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2026-04-28T06:00:00+00,check,CHECK 310,-322.32,0625,,51280.63,CHECK 310
2026-04-28T06:00:00+00,check,CHECK 309,-407.09,0625,,50873.54,CHECK 309
2026-04-30T06:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 251204 465698325 PREAUTHORIZED WD,-700.36,0625,,50173.18,INTUIT PAYROLL S QUICKBOOKS 251204 465698325 PREAUTHORIZED WD
2026-04-30T06:00:00+00,withdrawal,AMAZON MARKETPLA INTERNET 251204 PREAUTHORIZED WD,-81.92,0625,,50091.26,AMAZON MARKETPLA INTERNET 251204 PREAUTHORIZED WD
2026-05-01T06:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172458512*1870200 138*870200138\\ PREAUTHORIZED CREDIT,167.62,0625,,50258.88,Regence BCBSU HCCLAIMPMT 0172458512*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2026-05-01T06:00:00+00,deposit,PSHB Utah HCCLAIMPMT 0400028467*1870200 138*870200138\\ PREAUTHORIZED CREDIT,165.97,0625,,50424.85,PSHB Utah HCCLAIMPMT 0400028467*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2026-05-04T06:00:00+00,withdrawal,JIMMY JOHNS 1351 E 801 375 7 UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 426979,-257.42,0625,,50167.43,JIMMY JOHNS 1351 E 801 375 7 UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 426979
2026-05-04T06:00:00+00,withdrawal,McDonalds 10437 180 13746 UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 479338,-84.86,0625,,50082.57,McDonalds 10437 180 13746 UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 479338
2026-05-04T06:00:00+00,withdrawal,FESTIVAL OF TREES SANDY UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 405523,-89.03,0625,,49993.54,FESTIVAL OF TREES SANDY UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 405523
2026-05-04T06:00:00+00,withdrawal,FESTIVAL OF TREES SANDY UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 405523,-68.53,0625,,49925.01,FESTIVAL OF TREES SANDY UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 405523
2026-05-05T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25339B1000038180-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",117.98,0625,,50042.99,"SH-SELECTHEALTH, HCCLAIMPMT 25339B1000038180-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-05-05T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25339B1000082079-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",133.97,0625,,50176.96,"SH-SELECTHEALTH, HCCLAIMPMT 25339B1000082079-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-05-05T06:00:00+00,check,CHECK 311,-550.68,0625,,49626.28,CHECK 311
2026-05-07T06:00:00+00,deposit,UnitedHealthcare HCCLAIMPMT U4697136*141128924 5*000087726\\ PREAUTHORIZED CREDIT,137.60,0625,,49763.88,UnitedHealthcare HCCLAIMPMT U4697136*141128924 5*000087726\\ PREAUTHORIZED CREDIT
2026-05-08T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25344B1000182009-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",57.14,0625,,49821.02,"SH-SELECTHEALTH, HCCLAIMPMT 25344B1000182009-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-05-08T06:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172463209*1870200 138*870200138\\ PREAUTHORIZED CREDIT,144.44,0625,,49965.46,Regence BCBSU HCCLAIMPMT 0172463209*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2026-05-11T06:00:00+00,withdrawal,DD DOORDASH PANDA EXPR DOORDASH CA XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 401134,-116.05,0625,,49849.41,DD DOORDASH PANDA EXPR DOORDASH CA XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 401134
2026-05-12T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25346B1000078423-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",145.66,0625,,49995.07,"SH-SELECTHEALTH, HCCLAIMPMT 25346B1000078423-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-05-12T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25346B1000026778-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",143.57,0625,,50138.64,"SH-SELECTHEALTH, HCCLAIMPMT 25346B1000026778-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-05-12T06:00:00+00,deposit,SH-INTERMTN EMPL HCCLAIMPMT 25346B1000009452-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT,238.93,0625,,50377.57,SH-INTERMTN EMPL HCCLAIMPMT 25346B1000009452-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT
2026-05-12T06:00:00+00,check,CHECK 312,-1062.75,0625,,49314.82,CHECK 312
2026-05-13T06:00:00+00,withdrawal,AdvancedMD Fees 251217 76047525 PREAUTHORIZED WD,-276.54,0625,,49038.28,AdvancedMD Fees 251217 76047525 PREAUTHORIZED WD
2026-05-13T06:00:00+00,withdrawal,SPANISH FORK CIT DEBITS 251217 PREAUTHORIZED WD,-89.73,0625,,48948.55,SPANISH FORK CIT DEBITS 251217 PREAUTHORIZED WD
2026-05-14T06:00:00+00,withdrawal,PY MOUNTAINVIEWSE LFSTOR801 491 6 UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 444500,-113.24,0625,,48835.31,PY MOUNTAINVIEWSE LFSTOR801 491 6 UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 444500
2026-05-14T06:00:00+00,withdrawal,RAISING CANES 0593 PROVO UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 469216,-122.98,0625,,48712.33,RAISING CANES 0593 PROVO UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 469216
2026-05-14T06:00:00+00,withdrawal,RAISING CANES 0593 PROVO UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 469216,-95.43,0625,,48616.90,RAISING CANES 0593 PROVO UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 469216
2026-05-14T06:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 251218 465698325 PREAUTHORIZED WD,-992.34,0625,,47624.56,INTUIT PAYROLL S QUICKBOOKS 251218 465698325 PREAUTHORIZED WD
2026-05-15T06:00:00+00,withdrawal,UT PROF LIC ONLINE 801 530 6 UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 469216,-126.00,0625,,47498.56,UT PROF LIC ONLINE 801 530 6 UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 469216
2026-05-15T06:00:00+00,withdrawal,WEBTIMECLOCK.COM WEBTIMECLK 251219 PREAUTHORIZED WD,-35.00,0625,,47463.56,WEBTIMECLOCK.COM WEBTIMECLK 251219 PREAUTHORIZED WD
2026-05-15T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25351B1000140796-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",168.47,0625,,47632.03,"SH-SELECTHEALTH, HCCLAIMPMT 25351B1000140796-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-05-15T06:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172467947*1870200 138*870200138\\ PREAUTHORIZED CREDIT,65.53,0625,,47697.56,Regence BCBSU HCCLAIMPMT 0172467947*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2026-05-15T06:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W344973443*1411289 245*000087726\\ PREAUTHORIZED CREDIT,67.68,0625,,47765.24,UNITEDHEALTHCARE HCCLAIMPMT W344973443*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2026-05-18T06:00:00+00,withdrawal,DD DOORDASH PANDA EXPR DOORDASH CA XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 401134,-85.24,0625,,47680.00,DD DOORDASH PANDA EXPR DOORDASH CA XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 401134
2026-05-18T06:00:00+00,withdrawal,REAMS SPRINGVILLE MRKT SPRINGVIL UT XXXXXXXXXXXX4591 POS PURCHASE POS PURCHASE TERMINAL 67727501,-145.16,0625,,47534.84,REAMS SPRINGVILLE MRKT SPRINGVIL UT XXXXXXXXXXXX4591 POS PURCHASE POS PURCHASE TERMINAL 67727501
2026-05-18T06:00:00+00,withdrawal,MCDONALD S F22757 SPRINGVIL UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 442733,-67.91,0625,,47466.93,MCDONALD S F22757 SPRINGVIL UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 442733
2026-05-19T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25353B1000036401-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",199.22,0625,,47666.15,"SH-SELECTHEALTH, HCCLAIMPMT 25353B1000036401-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-05-19T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25353B1000109355-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",104.04,0625,,47770.19,"SH-SELECTHEALTH, HCCLAIMPMT 25353B1000109355-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-05-20T06:00:00+00,deposit,AARP Supplementa HCCLAIMPMT 11368564124*136273 9571*000036273\\ PREAUTHORIZED CREDIT,71.63,0625,,47841.82,AARP Supplementa HCCLAIMPMT 11368564124*136273 9571*000036273\\ PREAUTHORIZED CREDIT
2026-05-20T06:00:00+00,check,CHECK 313,-200.66,0625,,47641.16,CHECK 313
2026-05-22T06:00:00+00,withdrawal,PRACTICE FUSION PRACTICEFU 251226 8775947 PREAUTHORIZED WD,-179.65,0625,,47461.51,PRACTICE FUSION PRACTICEFU 251226 8775947 PREAUTHORIZED WD
2026-05-25T06:00:00+00,deposit,UHC SUREST HCCLAIMPMT UH7620003114552171 1713216*1391995276 *0000UMR01\\ PREAUTHORIZED CREDIT,85.57,0625,,47547.08,UHC SUREST HCCLAIMPMT UH7620003114552171 1713216*1391995276 *0000UMR01\\ PREAUTHORIZED CREDIT
2026-05-26T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25360B1000204963-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",91.04,0625,,47638.12,"SH-SELECTHEALTH, HCCLAIMPMT 25360B1000204963-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-05-26T06:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172473376*1870200 138*870200138\\ PREAUTHORIZED CREDIT,178.31,0625,,47816.43,Regence BCBSU HCCLAIMPMT 0172473376*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2026-05-27T06:00:00+00,withdrawal,"ETSY, INC. ETSY.CO M*CL BROOKLYN NY XXXXXXXXXXXX4591 POS PURCHASE POS PURCHASE TERMINAL 00000000",-100.40,0625,,47716.03,"ETSY, INC. ETSY.CO M*CL BROOKLYN NY XXXXXXXXXXXX4591 POS PURCHASE POS PURCHASE TERMINAL 00000000"
2026-05-27T06:00:00+00,withdrawal,COMCAST-XFINITY CABLE SVCS 251231 PREAUTHORIZED WD,-217.81,0625,,47498.22,COMCAST-XFINITY CABLE SVCS 251231 PREAUTHORIZED WD
2026-05-27T06:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 251231 465698325 PREAUTHORIZED WD,-1119.38,0625,,46378.84,INTUIT PAYROLL S QUICKBOOKS 251231 465698325 PREAUTHORIZED WD
2026-05-29T06:00:00+00,withdrawal,eBay O 26 14018 12 221 San Jose CA XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 420429,-54.14,0625,,46324.70,eBay O 26 14018 12 221 San Jose CA XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 420429
2026-05-29T06:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172478099*1870200 138*870200138\\ PREAUTHORIZED CREDIT,134.64,0625,,46459.34,Regence BCBSU HCCLAIMPMT 0172478099*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2026-05-29T06:00:00+00,deposit,UnitedHealthcare HCCLAIMPMT U5727401*141128924 5*000087726\\ PREAUTHORIZED CREDIT,127.78,0625,,46587.12,UnitedHealthcare HCCLAIMPMT U5727401*141128924 5*000087726\\ PREAUTHORIZED CREDIT
2026-05-29T06:00:00+00,deposit,PSHB Utah HCCLAIMPMT 0400031030*1870200 138*870200138\\ PREAUTHORIZED CREDIT,62.92,0625,,46650.04,PSHB Utah HCCLAIMPMT 0400031030*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2026-06-01T06:00:00+00,withdrawal,"HENRY SCHEIN, IN AR-EFT REF*6O*1825085\\ PREAUTHORIZED WD",-145.22,0625,,46504.82,"HENRY SCHEIN, IN AR-EFT REF*6O*1825085\\ PREAUTHORIZED WD"
2026-06-01T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25365B1000124822-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",90.41,0625,,46595.23,"SH-SELECTHEALTH, HCCLAIMPMT 25365B1000124822-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-06-01T06:00:00+00,check,CHECK 327,-692.76,0625,,45902.47,CHECK 327
2026-06-02T06:00:00+00,withdrawal,EBAY O*14-14059-19 642 SAN JOSE CA XXXXXXXXXXXX4591 POS PURCHASE POS PURCHASE TERMINAL 00000000,-88.64,0625,,45813.83,EBAY O*14-14059-19 642 SAN JOSE CA XXXXXXXXXXXX4591 POS PURCHASE POS PURCHASE TERMINAL 00000000
2026-06-02T06:00:00+00,withdrawal,EBAY O*02-14076-29 200 SAN JOSE CA XXXXXXXXXXXX4591 POS PURCHASE POS PURCHASE TERMINAL 00000000,-186.26,0625,,45627.57,EBAY O*02-14076-29 200 SAN JOSE CA XXXXXXXXXXXX4591 POS PURCHASE POS PURCHASE TERMINAL 00000000
2026-06-02T06:00:00+00,check,CHECK 314,-534.35,0625,,45093.22,CHECK 314
2026-06-03T06:00:00+00,deposit,Optum HCCLAIMPMT 3348352314*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT,79.40,0625,,45172.62,Optum HCCLAIMPMT 3348352314*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT
2026-06-05T06:00:00+00,deposit,PSHB Utah HCCLAIMPMT 0400031573*1870200 138*870200138\\ PREAUTHORIZED CREDIT,136.75,0625,,45309.37,PSHB Utah HCCLAIMPMT 0400031573*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2026-06-05T06:00:00+00,check,CHECK 328,-189.87,0625,,45119.50,CHECK 328
2026-06-08T06:00:00+00,withdrawal,AMAZON PRIME JQ6OD 0VE3 Amzn com WA XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 469216,-319.74,0625,,44799.76,AMAZON PRIME JQ6OD 0VE3 Amzn com WA XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 469216
2026-06-08T06:00:00+00,withdrawal,REAMS SPRINGVILLE MRKT SPRINGVIL UT XXXXXXXXXXXX4591 POS PURCHASE POS PURCHASE TERMINAL 67727501,-107.71,0625,,44692.05,REAMS SPRINGVILLE MRKT SPRINGVIL UT XXXXXXXXXXXX4591 POS PURCHASE POS PURCHASE TERMINAL 67727501
2026-06-09T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 26009B1000071966-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",114.21,0625,,44806.26,"SH-SELECTHEALTH, HCCLAIMPMT 26009B1000071966-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-06-10T06:00:00+00,withdrawal,SPANISH FORK GENER AL 801 804 4 UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 469216,-99.85,0625,,44706.41,SPANISH FORK GENER AL 801 804 4 UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 469216
2026-06-10T06:00:00+00,check,CHECK 315,-379.35,0625,,44327.06,CHECK 315
2026-06-11T06:00:00+00,withdrawal,"ANDDONE, LLC IPFS CORP KANSAS CI MO XXXXXXXXXXXX4591 POS PURCHASE POS PURCHASE TERMINAL 00000000",-76.78,0625,,44250.28,"ANDDONE, LLC IPFS CORP KANSAS CI MO XXXXXXXXXXXX4591 POS PURCHASE POS PURCHASE TERMINAL 00000000"
2026-06-11T06:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 260115 465698325 PREAUTHORIZED WD,-772.35,0625,,43477.93,INTUIT PAYROLL S QUICKBOOKS 260115 465698325 PREAUTHORIZED WD
2026-06-11T06:00:00+00,deposit,Optum HCCLAIMPMT 3362824855*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT,86.67,0625,,43564.60,Optum HCCLAIMPMT 3362824855*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT
2026-06-12T06:00:00+00,withdrawal,AdvancedMD Fees 260116 76047525 PREAUTHORIZED WD,-280.71,0625,,43283.89,AdvancedMD Fees 260116 76047525 PREAUTHORIZED WD
2026-06-12T06:00:00+00,deposit,SH - MOUNTAIN AM HCCLAIMPMT 26014B1000029143-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT,197.86,0625,,43481.75,SH - MOUNTAIN AM HCCLAIMPMT 26014B1000029143-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT
2026-06-12T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 26014B1000147765-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",63.77,0625,,43545.52,"SH-SELECTHEALTH, HCCLAIMPMT 26014B1000147765-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-06-12T06:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W347674053*1411289 245*000087726\\ PREAUTHORIZED CREDIT,157.99,0625,,43703.51,UNITEDHEALTHCARE HCCLAIMPMT W347674053*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2026-06-16T06:00:00+00,withdrawal,O'REILLY 2988 SPANISH F UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 318600,-184.82,0625,,43518.69,O'REILLY 2988 SPANISH F UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 318600
2026-06-16T06:00:00+00,withdrawal,WEBTIMECLOCK.COM WEBTIMECLK 260120 PREAUTHORIZED WD,-55.00,0625,,43463.69,WEBTIMECLOCK.COM WEBTIMECLK 260120 PREAUTHORIZED WD
2026-06-17T06:00:00+00,withdrawal,OPTUM 800 581 2 MN XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 444500,-128.41,0625,,43335.28,OPTUM 800 581 2 MN XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 444500
2026-06-17T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 26016B1000032788-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",181.87,0625,,43517.15,"SH-SELECTHEALTH, HCCLAIMPMT 26016B1000032788-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-06-17T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 26016B1000075867-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",148.50,0625,,43665.65,"SH-SELECTHEALTH, HCCLAIMPMT 26016B1000075867-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-06-17T06:00:00+00,deposit,UnitedHealthcare HCCLAIMPMT 48997057*141128924 5*000087726\\ PREAUTHORIZED CREDIT,169.45,0625,,43835.10,UnitedHealthcare HCCLAIMPMT 48997057*141128924 5*000087726\\ PREAUTHORIZED CREDIT
2026-06-18T06:00:00+00,deposit,AARP Supplementa HCCLAIMPMT 11382054020*136273 9571*000036273\\ PREAUTHORIZED CREDIT,152.00,0625,,43987.10,AARP Supplementa HCCLAIMPMT 11382054020*136273 9571*000036273\\ PREAUTHORIZED CREDIT
2026-06-19T06:00:00+00,withdrawal,PY MOUNTAINVIEWSE LFSTOR801 491 6 UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 444500,-78.47,0625,,43908.63,PY MOUNTAINVIEWSE LFSTOR801 491 6 UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 444500
2026-06-19T06:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172492215*1870200 138*870200138\\ PREAUTHORIZED CREDIT,157.41,0625,,44066.04,Regence BCBSU HCCLAIMPMT 0172492215*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2026-06-19T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 26021B1000132220-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",88.76,0625,,44154.80,"SH-SELECTHEALTH, HCCLAIMPMT 26021B1000132220-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-06-19T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 26021B1000066202-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",115.45,0625,,44270.25,"SH-SELECTHEALTH, HCCLAIMPMT 26021B1000066202-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-06-22T06:00:00+00,withdrawal,USPS PO BOXES ONLI NE 800 344 7 DC XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 413746,-255.24,0625,,44015.01,USPS PO BOXES ONLI NE 800 344 7 DC XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 413746
2026-06-22T06:00:00+00,withdrawal,AMAZON.COM*XW46O3X L3 SEATTLE WA XXXXXXXXXXXX4591 POS PURCHASE POS PURCHASE TERMINAL 00000101,-30.78,0625,,43984.23,AMAZON.COM*XW46O3X L3 SEATTLE WA XXXXXXXXXXXX4591 POS PURCHASE POS PURCHASE TERMINAL 00000101
2026-06-22T06:00:00+00,withdrawal,REAMS SPRINGVILLE MRKT SPRINGVIL UT XXXXXXXXXXXX4591 POS PURCHASE POS PURCHASE TERMINAL 67727501,-105.78,0625,,43878.45,REAMS SPRINGVILLE MRKT SPRINGVIL UT XXXXXXXXXXXX4591 POS PURCHASE POS PURCHASE TERMINAL 67727501
2026-06-22T06:00:00+00,withdrawal,PRACTICE FUSION PRACTICEFU 260126 8880724 PREAUTHORIZED WD,-149.36,0625,,43729.09,PRACTICE FUSION PRACTICEFU 260126 8880724 PREAUTHORIZED WD
2026-06-23T06:00:00+00,withdrawal,COSTCO WHSE #1118 SPANISH F UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 306043,-200.54,0625,,43528.55,COSTCO WHSE #1118 SPANISH F UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 306043
2026-06-24T06:00:00+00,deposit,Optum HCCLAIMPMT 3382730572*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT,82.85,0625,,43611.40,Optum HCCLAIMPMT 3382730572*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT
2026-06-25T06:00:00+00,withdrawal,COSTCO BY INSTACAR T INSTACART CA XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 401134,-99.60,0625,,43511.80,COSTCO BY INSTACAR T INSTACART CA XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 401134
2026-06-25T06:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 260129 465698325 PREAUTHORIZED WD,-1585.92,0625,,41925.88,INTUIT PAYROLL S QUICKBOOKS 260129 465698325 PREAUTHORIZED WD
2026-06-25T06:00:00+00,withdrawal,WORKFORCE SERVIC UTAH UITAX 260129 2303106 PREAUTHORIZED WD,-79.79,0625,,41846.09,WORKFORCE SERVIC UTAH UITAX 260129 2303106 PREAUTHORIZED WD
2026-06-25T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 26023B1000031777-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",44.08,0625,,41890.17,"SH-SELECTHEALTH, HCCLAIMPMT 26023B1000031777-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2026-06-25T06:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 26023B1000088746-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",94.74,0625,,41984.91,"SH-SELECTHEALTH, HCCLAIMPMT 26023B1000088746-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
